msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
3sX3KNMZ6MvPhbil77MvrjLbQvm+uJDjPBERDRwlSGM=,36,30,180,180,1,20170217,20170316,0
iFLAHIC8pMal3f+Mwn7kNvi4uJzwDkxhlEJYNCPh690=,41,30,99,99,1,20170104,20170204,0
WDOySoiP/pR/lP4jauJgHyWeqMBXDWz/nMXaK0X8z6o=,40,30,149,149,1,20151223,20160123,0
x7KWgR6MHWlSMn/vygqxXkipLwFk0Uq2yTOmeLSvTAw=,41,30,99,99,1,20161211,20170111,0
DZ2FqTPFlGbWJj3JSZvAybY+rtgWrl9PpRHlKEWwuZo=,40,30,149,149,1,20161214,20170118,0
YHHLBPsYLtwUAZkqDmXrP7YGk3y15kzGjWF6JIQp96E=,41,30,99,99,1,20170225,20170325,0
D2H2U08nV68gTc33qpEfoOnUij8vKxhUAvK88im+zyk=,41,30,149,149,1,20160718,20160819,0
QQLUka5fnf7frTeaQhDva7zZJsHBaLUruObom2RL6q8=,41,30,99,99,1,20160607,20160707,0
8L8LqH9iOwzqhaWGNET48WHzZrcVZmc+M7l31xcbgh8=,37,30,149,149,1,20160628,20160728,0
Klzk1lL+eY2bYLnZnLaFwHLoxb5YOj09i+KuPxK4LEI=,41,30,99,99,1,20160703,20160803,0
anaLIm2PyF2IupgJYwMgW/J0Sri21CJZIc8CwaFNVAs=,41,30,149,149,1,20160206,20160306,0
lXpF/+3PE92Lyj++HAGWHOYBqDEkZIAocV5XLH6seqI=,41,30,149,149,1,20151113,20151214,0
Y/gRk2CdLt5uwv0tlJ3JxzTcFLsPCBuSqOxOclh6uKM=,41,30,149,149,1,20160414,20160514,0
bYRw3RuUHFdoPjnbypawoi4DN1lMf02prhPs07/KJKE=,40,30,149,149,1,20160415,20160517,0
paa0zqIVfbNRw4Nh8diQ5BeF0vCm8WaY8wdg4rUwRCs=,40,30,149,149,1,20151121,20151220,0
kDFsE1XoBFhpz8ZUB4Dg8BpYyGsDayNGLIix0SiFX80=,41,30,99,99,1,20160802,20160902,0
6ckl6TNvLkHdUJI4tkLXNg5NWtv4VQI/9OoqFqwPz6w=,41,30,99,99,1,20160802,20160902,0
h7PUAR5TrP/+SXiW94S/Oin7JtrZHpBLbUoqy4PR2bw=,37,30,149,149,1,20160118,20160220,0
S6ZDX1gbdG9RLqcKfjWaMxLdaO517BVa7/3eSNnEBJE=,40,30,149,149,1,20160526,20160625,0
ne3B8bNhHR7V/Acvpir2IvQVAn3IQeu18tk5965d6Fs=,38,30,149,149,0,20150707,20150806,0
bjB4NN+V7Uhv+QRXQQY/4MZ2ePVufyOaP9WuroLhm8E=,41,30,149,149,1,20150722,20150722,1
2dxOjyunuDkxV4KibLy4DMx7iby/5kFYgiVYGUOCN3E=,41,30,149,149,1,20150710,20150810,0
qGWBtpSKjNTG+Sksk48ZGnh3iYG1GZvaSFS59hR2FQg=,40,30,149,149,1,20150809,20150908,0
UFcgGzABHY6+GGlUG+WuOCeRlKW2mkg0vkTVjPel404=,40,30,149,149,1,20150617,20150716,0
Sp9dYbqhN6ImqWQf1fY2w8ty7qzC+5BRMXPvFcktA0U=,41,30,149,149,1,20150514,20150615,0
LsihUMXoyW7VJukbbg8J8YIELhel1T3O8vWosmlrjns=,40,31,149,149,1,20150210,20150308,1
u4fIUr1DIx7TUYFUOVg/kxyEeeTXQ7n02B9pjiK6M3k=,41,30,149,119,1,20150107,20150207,0
Sp3jzX2Rl9NFRjz2aB5JaKn9Glmszt986iUWS2Zr7ps=,41,30,149,149,1,20150525,20151224,0
VlFAYi1/ACC9mMpn2xQF+kQLrnj6GjvkUkRru9laig4=,40,30,149,149,1,20150526,20150626,0
sgCynE1xsbOz/u1LheXQXt26cf7v0VZfaTPP3VE17bQ=,41,30,149,149,1,20150303,20160531,0
1GK5pu4JJlwxezn3Pd10U0DkoUXgSJLnIZqrKtVzox0=,41,30,149,119,1,20150312,20150515,0
qHXDOtJ1sLJ4WBNA7iEZQCb4XGBC/Xs3BnPAeBehf5Q=,39,30,149,149,1,20150930,20151120,0
iku0CMPQz8/+1YglEF6Jq+x7GDOcyYPOX17bsmNLjBQ=,39,30,149,149,1,20150930,20151124,0
z8AyvQzBUxFmRr8p8GV87dENwpIe5Wi+Ig5TPOPxSzc=,34,0,0,149,1,20150930,20151031,0
cOMSG3lIYrkq+AiN47QN42OI73Xwf/DwtXTAjateWGY=,34,30,149,149,1,20151130,20151231,0
ZP3kyQK4Bp1wJJqYrD8y1hqGXLjlV0ZCboVQ23X0d6w=,34,30,149,149,1,20151130,20151231,0
Hu61Ns6rWe7Jn+aBcDzOXOq9CEypXjQLKI7JA62p5pQ=,41,30,149,119,1,20150228,20150401,0
raU1/tEtw+eE0TGSagYUJR8EC/hvX77kuLKPWyHr6V4=,41,30,149,119,1,20150228,20150331,0
TOlae2eFxWO15MMh52OoeLAkRNggW0YWfvx7kQA/WBk=,39,31,149,149,1,20150228,20150430,0
K9pTg9Z5UEgYPLp8YDkXMbJQY+5jUWVt6lRR73CASoE=,40,31,149,149,1,20150301,20150401,0
6/mWug9X1jmZAFrWf5pFWa8vZ2D4/hXCgOZdAiuNytI=,37,31,149,149,1,20150131,20150228,0
pNbEjv7G3O2lzvLNjUMiFgeQNmnYzsfTKN0bVNBe18s=,41,30,149,149,1,20150331,20150501,0
sWrywLAa/GgeYUseTkiF6Y4N6l0jf8zA9wnQ3+70Z0c=,41,30,149,149,1,20150331,20150430,0
LnFWGC7sGklHiymKBvsCBVtO9KoNBjWsDORHKeuUveQ=,33,0,0,149,1,20151031,20151130,0
9BD7JF7AR+kZkJfcVgEcj7rVsr5SXnIqCQ6Ljt89NDg=,34,30,149,149,1,20160630,20160731,0
kN2YAUTPgJOCF9ll8nVYYCvVL8xLCYlxnlBaOb+skiw=,33,30,149,149,1,20160630,20160731,0
ownZeayQv+AeBojz0dNJX9C8if9E+XREPM+tzjhBXCk=,34,30,149,149,1,20160531,20160630,0
I2azueXgio3Y4kD3eD/YN/+5CoGjZ0ozHbfEO2GqgNc=,33,30,149,149,1,20160229,20160331,0
LAgJpRasJkAyKg8uCA0fIPashNnliuFKSQRmc7mwxAg=,31,30,149,149,1,20160229,20160331,0
Qe1UoaPGBMxzvB4kq/3vZGhS6GtkyB8bfrPVjSpZQXI=,41,30,149,149,1,20160229,20160331,0
QuzTRXOeB7IaRMrsZSOl+fS7wto4FDsm5EerJnB2roQ=,33,30,149,149,1,20160331,20160430,0
h1jd2nEvx/SxUjhfR+2G41CfONOTL4Dj4yFP3pF919M=,34,30,149,149,1,20160331,20160430,0
kCvPWhv3hfe0WJeyYxAdqQfJeTkaDSydLp2C0LdUabo=,34,30,149,149,1,20160430,20160531,0
YJtGAKaJZoRcGvbJwfHj/FA+PUPCIv5LSLmeXcp5DkY=,33,30,149,149,1,20160430,20160531,0
atmnjYK8SdoJJs8qFqes9X6ZUhwi6BQg0NQZZE21uXQ=,33,30,149,149,1,20160430,20160531,0
yh5BWkQddFfsGu4Q52f0XmTyKeO8e66khbwghSwEQic=,34,30,149,149,1,20151231,20160131,0
SlVLB/zpbazB35PXySlMEzHVZNC0KP1RnKsb0LGrviA=,41,30,149,149,1,20151231,20160131,0
8/hP1UloMuBPrj/6lJOrhOwrRPVeemw9iYKOxOGetkU=,39,30,149,149,1,20151202,20160114,0
Byr2nAcoRaoDmCHzxzn7689HG5WJmHYn1BIXBt0CVaM=,37,30,149,149,1,20151102,20151202,0
JTq6JvX/pI1lbQ3Iy4Xov2DSW+bFRhr+t1QfBT0ykDg=,39,30,149,149,1,20151102,20151203,0
cVheCRxwUYZVKfEiJUR4J1zDxzrEefjt015bD9MGjRE=,39,30,149,149,1,20150531,20150718,0
B2fyXQJPcgHCe2rTbqXvhm97Xy6MPbLIL3DA7BDIx2c=,39,30,149,149,1,20150531,20150724,0
GmZMX31UC90Nb5f/B/84oi64jAHt4HHIVNC22fML9n0=,37,30,149,149,1,20170218,20170317,0
MfQcCqomx54UPN89cqnW5bAjHxqgVbn/dOSJ2f4rBTA=,38,30,149,149,0,20160827,20160926,0
QaizgwJB7DRUiLrNxlA2CIB8g/KaihHg6Repmbhowm8=,38,30,149,149,0,20170216,20170318,0
r0OdaC4+S8g2HjgNi7879WfEM/xL3Q0Xjb5VRHyXIg0=,41,30,149,149,1,20170210,20170310,0
/dZHp0zya/tWWIQLgtWB07biTBZJPMCWFvQp+CoHvIg=,41,30,129,129,1,20170220,20170320,0
UWEp6THXfA1hVP1sFHZVA46/bP+1XSCstnkFCqW0eME=,40,30,149,149,1,20170221,20170320,0
kFWhphQjMPm7W9fs4qXwoUHRDo3zdTOGTMB5C1opqIc=,41,30,99,99,1,20160620,20160720,0
/a3Xcu2aOaumPSbpYY2hb/WGEzcm7oxsqb/G+4Ui89Y=,36,30,180,180,0,20161008,20161107,0
LlO+kdhSL8OKPZkX8LHbsMVrLnmafOq1DGSUbDzAW7k=,41,30,99,99,1,20161003,20161103,0
5ufA1iP0Gsdun9AjHFgspXq0SiiOy75Jk+HpjS44OTk=,41,30,99,99,1,20161018,20161118,0
rhrJwoxVm+uRJpMsLokzznqyC3C2FVSxkNw/nCsQJ3k=,37,30,149,149,1,20161019,20161118,0
5phSwAUpAQnMt832R70yWr4CZZhX0rOVuiq+fbX9FAM=,40,30,149,149,1,20161019,20161120,0
nwQxkNYoKGh96MtAmitvfOpPrMWHUc5krVOtsLpEQy4=,41,30,99,99,1,20160608,20160708,0
a++qMkJjyheT9MCa1Hu/TvFuUTR4lYoCUPpXB4n49LU=,40,30,149,149,1,20160609,20160709,0
iSJU9Br2cgYPIcV6Sdi2VSlusMvkohT5y+LX621wcss=,38,30,149,149,0,20151111,20151211,0
wBn/SDNn5XOQCx3Osup/4ngfoCGm1VqS9aa4G/6IEg8=,40,30,149,149,1,20160802,20160901,0
RqoXgu0eHNS8VT2nFmhYTFIqanKgoWDILzZcWDEPusY=,32,180,536,536,0,20160802,20170201,0
6vay3//P23r6Wmi9gE/FHfo2BtlbFjx0qIF1tRI1mgI=,36,30,180,180,1,20160624,20160723,0
l0Oxbt5M/eMYMqvjm4MeqlT/gbt/+UR1JbNW/kmxjs0=,40,30,149,149,1,20160708,20160807,0
3sqW719V2HElM35yXSguxTsTgpl5RXphRWbicHC7qwE=,41,30,99,99,1,20160402,20160502,0
o8prPNjWVFJdlyL7PYmMYVoopqUULv+OMSSX4lZYn4U=,41,30,149,149,1,20151016,20151116,0
vmEwXZbWON+wzoMJi7DqeZSMjqcPVHvshfHI8et5Xis=,37,30,149,149,1,20150920,20151019,0
pyu4+9ObtRVgGZ2SDbsiL8dsVTNr9WFnfbM9GzXkd+w=,41,30,149,149,1,20150905,20151006,0
tHiXuPmA3whOkxsSuG4Kd7AHQoWOgzlyCnY+0/Wcmzs=,37,30,149,149,1,20150906,20151007,0
0MRLZ/0VflZMo7fGEtvz5MR2YGdwVI2y1JO6mmwOm9c=,37,30,149,149,1,20150824,20150925,0
OP8hEhPze8yYmaIvCS0eWJM/vfRG4usgGvs0O9hdDPw=,41,30,149,149,1,20150811,20150911,0
o45xf/sdnZ6XXqBk2lConED9VuhVc6e1K9YqdffHgYA=,41,30,149,149,1,20150618,20160617,0
ZydqI2piApyMHibfiMsHd9NWdFstkyH3dv7xxp70kHc=,41,30,149,149,1,20150516,20150617,0
UoD3eIC6HuLOGxd6ObdNUmcGb/N1yfAUOxvu4b3rBCw=,41,30,149,149,1,20150520,20160719,0
n0hHVFg5JLp57u0s188oxTT3fc9UW8P6NrilhwX80QM=,41,0,0,129,1,20150511,20161109,0
Snm3N8sDfHtLmG4GkhkjBejRx1XCFD2LPkLPumvOusw=,40,31,149,149,1,20150127,20150226,0
qgRyh1WmSJ3pVvVzu+yW0HjT4MvBNZImokZlhOrB3Is=,41,30,149,119,1,20150220,20150320,0
faO+PSWArsXBMkBESVz2dkV2++n94vL378WuQQR1iUE=,41,30,129,129,1,20161103,20161203,0
qwFhqeXSai4s1IFRwwC80DyjhBqN1xmVWc6aOUyBR4A=,35,7,0,0,0,20161112,20161119,0
8eRhiiuquoAgpWfFYKJ4A7MH3mEQF7zFOSyRX2RKML4=,40,30,149,149,1,20150604,20150703,0
XGnMIjgFrxTWe4vtNZSsi51S7+rKMZdiQUBQi35kw9g=,38,30,149,149,0,20161120,20161220,0
jsAEM/xhSe83U4QgK/8oLrlKFRlO047aCaMZ1JbDvVU=,41,30,99,99,1,20161204,20170104,0
E0YVx7xt9zYIQdEPBlKcNkv1zwd+HCBsSCHGGhy8coE=,41,30,99,99,1,20170111,20170211,0
xUzA8I8WlJGCliQjQmOf7aV1lsqP8G+YOYN0LhUnovI=,36,30,180,180,0,20170112,20170211,0
b5rBSeTaRFtETrTM8FKdmxk3ebuheVAWWzMxFgzAT40=,41,30,149,149,1,20170119,20170219,0
0w/H+SgNU50NGneiePcdfGC+xDNlHIhJzQMIA/46Qus=,40,30,149,149,1,20170103,20170205,0
qVM8GS1WhhOtNy1Gh6Xpje8QYKMVebrJmebVYj8JjsA=,38,30,149,149,0,20170103,20170202,0
iUnsK6vLZ48UxL3NEpZP+WAAGnSSgo9Z43759jamncQ=,41,30,149,149,1,20161221,20170121,0
yR3fq/bWRE78x8mcvmnCecjbomtAMQ1eIN9J0K7Z8HU=,38,30,149,149,0,20170215,20170317,0
uhUV2Q3vhouOfUvYpVBAO3hLk+FEKlAoxTXY1xQK4oc=,41,30,99,99,1,20170120,20170220,0
JYuvgobXMXQNkkupZUvrBUXpHzZiCrJ9Qwz9AnNUfmk=,38,30,149,149,0,20170120,20170219,0
lZ7emDlPD71RyXDf3Zq+iyIytZXV8mzuUt5/Wh+h6xI=,40,30,149,149,1,20170121,20170220,0
Ok1nbxRWPYQqT7wmg3eEcfpRmUkRwg9bnXcXIiJDlMM=,41,30,149,149,1,20160911,20161011,0
VHmfbiayMC4tHiaEdZbc1X9AfDjTVNHTPfaap0jgbL4=,38,30,149,149,0,20161013,20161112,0
J2rMP+ZAQQdPA3D9ORBXCiJ48j7trEiOBNKxA8jYg6E=,37,30,149,149,1,20160626,20160725,0
1m91HsZUO53drOd2CmAT2nf4JnK4xxBfbzPNTu9pkjU=,35,7,0,0,0,20160703,20160708,0
Cchp0SRTTHeoLB5ff7s4Ky8sRMNn6IWH07KeMzpQe/A=,41,30,99,99,1,20160809,20160909,0
oXPcArXJP3pJm2rI+OXbbLJ9gPvYDi03CpU/dmOuIOU=,36,30,180,180,1,20161002,20161101,0
VUy8JyKeVTe3XH3GMGSn1jjd0pYshw2qcbEovqZw4J4=,41,30,99,99,1,20161017,20161117,0
FBdcJF3H48nwqpkT27LShZkvRPAq1SFgV1nRmUaWMgg=,40,30,149,149,1,20160606,20160705,0
UOJhz6XywNj/+IVb2teSIh/Hn+RRno91hUUO+VYgPNE=,41,30,149,149,1,20160202,20160302,0
b+iiwPgeSEKffzGs4IKqv/TrrCaf0Ai6huOBykdnbjY=,41,30,99,99,1,20160312,20160411,0
AXYRRur3P1WK9ONFon/ep3ia41vrjZjBgWKzSNSKi4o=,41,30,149,149,1,20160611,20160711,0
wfy0LzWjAjRMrHJCdLGIw5VR40oaC96yi4CMWB6Ga4M=,41,30,129,129,1,20160614,20160722,0
XmeHK96yrW7YzHouFsZa+ulB9YC0G74uUJIYTblA2/8=,37,30,149,149,1,20151226,20160126,0
dk2loDMkARnpmuIUaQ+f2i9Id668mhCDaqKRLajGAMs=,41,30,149,149,1,20160219,20160319,0
M9EpJlxnE8vp6xBh+dPPh8u9zOSU730Z2F+avWt9ksI=,41,30,129,129,1,20160120,20160220,0
rvBPAGLIiqSXrHqPZdSAmvFcj7X0jbEqvo+1LJ2rmto=,41,30,149,149,1,20160326,20160426,0
6upT5rgpldaxKzaWp/Hv9oZiZNqtj5c3XUhLeNre0rA=,41,30,99,99,1,20160419,20160519,0
KdRoBR1jCuJTUj2dCJso/FCJbCshiwDR0uThk3/9KjI=,40,30,149,149,1,20160420,20160519,0
QtEm9mFRu9MYfVBfqqBxCUbavh2cGboJQzDJWr4oNB4=,40,30,149,149,1,20151018,20151118,0
WniPCJxU9a7vfW5ZW0K/jky2Rs5B/5N9VNSwyLVneo8=,38,30,149,149,0,20151228,20160127,0
UtLmmbZ3m4zgnm2f4MbZy+K34Zq/GLExro5+9knfCIM=,37,30,149,149,1,20150718,20150817,0
C5TqRq05RJRvPIla7IdNSet4pWUaLDz10SRtirdehMY=,41,30,149,149,1,20150724,20150825,0
JQjvZ/maouNsY4RkHvBtN8nGyMdesNOaLrTIUpYAr6U=,41,30,149,149,1,20150724,20150824,0
T307eZFwAVc7352cQx6uLrE8x+N2JVkEEdq8gboLTB0=,40,30,149,149,1,20150820,20150920,0
rdYkUuTRrc98uEB+fic4iZ/l4tVZLj9JCELtT5bt4bI=,41,30,149,149,1,20150817,20150917,0
wbeXacsStcZMxG6SGgZcThuGco6NPVodVhTZKrXoa5A=,40,30,149,149,1,20150814,20150913,0
jAptYh7beujsWubnwS01ahRWoJ+JhEvQkaWy/zC0WdI=,40,31,149,149,1,20150314,20150413,0
+nVHCDAxhnr6vdAVRmacVKd8UaUq0wMRTpZ9T9dFnlA=,40,31,149,149,1,20150323,20150422,0
7YwwWW0cupMk0hVRq5qJu3n+4Poynb5edqhNYMF1iRU=,41,30,149,149,1,20150315,20150415,0
85Op9u5iqVicHmMwxDFah9Ly7b0OSyRpbHCiQwi+N6Q=,40,31,149,149,1,20150111,20150210,0
6vmOMNU/FTx++GC/J8BOiLc4IP41vM9v26lOSnIu9hk=,38,30,149,149,0,20150310,20150409,0
pT87zI4HXn82KcBLnsLumxtuWlcs9hB1fg629xxHXuk=,40,31,149,149,1,20150308,20150407,0
3mgj9tNXo9dMyd//83fWMMuyt5bh4/P5QeyTcUTwtgE=,40,30,149,149,1,20150627,20150726,0
EYMeqvQMDYxVRiGDwy/3rkFks8eVyH4GkYy5X09Bv2c=,38,30,149,149,0,20150930,20151030,0
tnSyRLBsY9VJY4PH956xCybKHiRN0dpIMkhgaOrDvoI=,38,30,149,149,0,20151029,20151128,0
Nho6aAdSavuKG2BKba18Al8SiBT6mnnaRPSUJeKvCeg=,40,30,149,149,1,20161027,20161201,0
K5DutLf55FF4G7l0NJdhC/o3+OnYtnTmN8DcxLD34Vs=,41,30,149,149,1,20170206,20170307,0
rmIlzTRuuGdUtiyPySJCH1QDABu4VOS6G+pLbshe/EY=,36,30,180,180,0,20161120,20161220,0
wwNNhuP3WIA5Xz1G6dKRIEGeWw1s7Nc9f4Jw00pQaC4=,41,30,149,149,1,20161023,20161124,0
65t58uufzK8k4wOp4Ne//nmO+JhKEKk3f1iKCzAfC4Y=,41,30,129,129,1,20170113,20170214,0
c6EUyJiRgjEwjOC2UMl4Z1iU+3LzK8m9VSY0hIXRK6E=,36,30,180,180,0,20160819,20160918,0
ItItS+PI/u2oIkL0EjI6oHad2M5l/c0LylOXvec25JI=,40,30,149,149,1,20161220,20170119,0
Mw5AZEGe/xU7xeDtHKHbbgOwiNIjeFSx1hN9cef2d20=,41,30,129,129,1,20161015,20161116,0
pYQ0kYlir/eHmmoKzClJsbwgxY57wj3ZLPwo9pVuxiw=,41,30,149,119,1,20150611,20150711,0
sLM4DV2rQXyygNm7Pmg5EAwj4Sm+3qoCgWA1YpWJqD4=,37,30,149,149,1,20160817,20160916,0
NBO38PvVLJREGQJ7AGg3AkZ2PUcOOcXI4H+YgSxtTLI=,37,30,149,149,1,20160215,20160314,0
nl0NXZqt39Kd9AKVEnQZ9wP8e5sgz9hVc9QLobN0Q/0=,30,30,149,149,1,20150613,20150712,0
bw62MB4/iranU7Gv5q9Gf7IF7Sb7RVa8Wunagxqj63g=,40,30,149,149,1,20160820,20160919,0
1cjViJq4bMLL1L3dHn0M1ffof0nnEMLxG5TgVcYH+eI=,34,30,149,149,1,20170228,20170331,0
JrPd2zfkYNr1iM+0n1XBqwHJjS1KwEkRziEZnwXR6Ic=,34,30,149,149,1,20170228,20170331,0
n/mCNpMGmq4Npm0S91zUe0yc5PlksYFkskKszA32/JA=,38,30,149,149,0,20170228,20170330,0
O/83pCgfONuSLkAq5L5OzjqruGEyQmY814KtZp0LJbg=,41,30,149,149,1,20170228,20170331,0
Px6klgcRC50w0d4gsizI/Siv+ntymJh9808QHlbdMvo=,34,30,149,149,1,20161031,20161130,0
WMn63sL3+fDt5VYbdM1gexo2xuPtVA8tGNkqjBzituY=,33,30,149,149,1,20161031,20161130,0
M4/R0HDTH1vFwmYZ52IF7pOYWOsL1Hzx6Ef1Od0YVCU=,39,30,149,149,1,20161031,20161223,0
gtoASaiH1dy9Dfergn3CEprJ51pn+t2RYBdPQfwpdS4=,39,30,149,149,1,20161031,20161201,0
GPYSJQwEG8aK4dfoSQBCfWEspzaR4y3cVuGA9WeAiJo=,34,30,149,149,1,20170131,20170303,0
aujl6TH8kBSseUfgt/1MAFikWKJG/PYl02egcaj9I0k=,34,30,149,149,1,20170131,20170228,0
+6K9UdokGth8QGWvwpnmc4LIeLs1GDQUadRwli4D4ac=,39,30,149,149,1,20170131,20170328,0
L7gEMcRpHrC1kEQDeuszIhcS1aXX4FB8dU+KuPz+uAk=,39,30,149,149,1,20170131,20170324,0
fIqmESQq9wFZ93YcaTSINGkHkEeHEpdXg2Yje+boZYQ=,39,30,149,149,1,20170131,20170314,0
ry/tYmmgTqUeER5TugjHLw+cblRDNHq38S24XN6H5Ms=,34,30,149,149,1,20160831,20160930,0
ipC+fSY+YouYYw7koisG1cWccfphWZN1BLnj7xV0py8=,39,30,149,149,1,20160831,20161017,0
c5dxzgusybou+HbIPgnD3koiOH168JSg3/FRoXXNdDM=,39,30,149,149,1,20160831,20161001,0
/Wxpm05gL63lfALUeY8VN4DOmzgQto6EgBXUSqPRlkU=,41,30,99,99,1,20161130,20161231,0
xTU+phPukJ2jwpb83soQIihR1e6CH3o4KXDzfkOhqMY=,34,30,149,149,1,20161231,20170131,0
RbpJQI35k8BBnfKlC8fLgxu5C2So0F76zEXMLVVl9OQ=,33,30,149,149,1,20161231,20170131,0
Cr+I0iZNMvpdZL6vpV9IQwnmYX2v1TpKkIm7Rod7EF4=,34,30,149,149,1,20161231,20170131,0
QKidkP65IOyTEAW3xyOeBbM6uN+0EoNe5Go9jQUjKFE=,41,30,99,99,1,20161231,20170131,0
XpiRTITUGr1xab2Bah2DR1SLPBM0RVsiMlV2RHE3W2s=,39,30,149,149,1,20161231,20170207,0
bNYGjb0Q3JOFF/SKQukDkp8D5rjfAII83noXraW/GMk=,39,30,149,149,1,20161231,20170206,0
taqraYmGpb+aj7oNQ0gC5E5RHenr8Ky6fxEjNBshMPg=,31,30,149,149,1,20160930,20161031,0
/mx5iDy0jx/AUawtpowj+vV2M1qLS6K10Y8IGgEK8cM=,41,30,129,129,1,20160930,20161031,0
xx7D1N3pRVEtQnTWcyksVUVq+Lsq+Hr5FLV4AaQAD2E=,39,30,149,149,1,20160930,20161127,0
ZhD+FGY8q/1JdEaeB+R/PbIEHvMXn+D1w0uONJare6c=,39,30,149,149,1,20160731,20160904,0
HK0NmZNBxzgT3SAYcdcvfpRIpY1d3tYwJ9aE1nTTcAc=,39,30,149,149,1,20160731,20160923,0
hLurke5MaDgTcT9/TywhhFIpBCKm8Kn9/bi8Zv2gPEo=,33,30,149,149,1,20160131,20160229,0
AY+3qwQCRSw366Z4IeSKYU07T2hPIcrfQCnjsFyG2d8=,34,30,149,149,1,20160131,20160229,0
X0vOk7Sa/GhmtbZ9X00lfdpOO5dxQP7AfhebsSnjL1Y=,39,30,149,149,1,20160131,20160319,0
113RMYfhMHkgaMnJdHx8nmtxavIndUDnSKWob8EXbLo=,39,30,149,149,1,20160131,20160326,0
UhlOEo4t7J7ya2vKh9nUXWwP0zNdriCmN0sfFrkGQPw=,39,30,149,149,1,20160131,20160314,0
MaVXFoODWJBc6md15Y+XAN92uE/vaUto3l5LPo5L2fU=,34,0,0,149,1,20150831,20150930,0
67uvc/ucuvtGT6u/2UHlj31pyNSsz99KA4yi/iSWwIc=,41,30,149,119,1,20150630,20150731,0
iSo29sekpVqcNreNaeGylhNyRQK7r3DE5UaNjtZM58I=,39,30,149,149,1,20150630,20150815,0
M/YPXAL5RcjMlOZuEKVn2/il20fOXGe8vtFavdZE5IE=,40,30,149,149,1,20150701,20150801,0
35LIUkgiMTJv5H6pMR3AZADNhH3yh8TBDlFm2JQmOqQ=,33,0,0,149,1,20150630,20150731,0
8GOdegNHM4zrDRX6yjivDCr8pzUUu9rXjmZ4g0/gpWs=,34,0,0,149,1,20150630,20150731,0
hFAIA08pwlUAXDERQQraRGP0MRAjOokfNYUXM2OeEXI=,33,0,0,149,1,20150630,20150731,0
BAwSp9NDDtoo9Ct0OhEnKhbR3/ob3XOLtYJBNpNdemY=,41,0,0,149,1,20150430,20150531,0
FpaL1kDgvIrHud66HBnGkWxN7rL1pW1JHS6/vRSIT2g=,39,0,0,149,1,20150430,20150605,0
7lpNpjOSEdsp89rOvE4jeE9BLo05AbJ1+/5VQGPhizw=,39,0,0,149,1,20150430,20150607,0
gDyl9rTNqaSu9/IE+gHFiBIRlPbPOcg6+YR1PBuwKik=,34,0,0,149,1,20150331,20150430,0
+rWx+PBzNK9Khx7fpAeEHuRz4R+3odRHm9CBXUXVz0o=,23,0,0,149,1,20150331,20150430,0
vy3l7MaXjXWvKEgsOX64Ci/+nf/O5h+EusFnhyXUeK0=,41,30,149,149,1,20151220,20160120,0
rBXP2qpChX1GrAYVoRVVhc0ykzxHE61JjwRIVldAtn8=,36,30,150,150,0,20151218,20160117,0
3y8L46jFbLAZ7NiOi2MAznVj8hb1Bjb1FUVxjQv1VQ8=,41,30,99,99,1,20151224,20160124,0
7d5TDdNMneFMgPX7k+hOsS3hFsmMPSkn8cfNU38iopQ=,37,30,149,149,1,20151225,20160124,0
e+EBIPse4GrqXG5k44frkfxTr4/K6Tkr4mxgt7MYObY=,41,30,149,149,1,20151118,20151218,0
AdBGW7ttAx5kvXuB5hGFk9bK559kRMfQpDNyUPGZTFU=,41,30,129,129,1,20151119,20151218,0
htr16W+EZ8VzBrhlv8RHChq6gGY+zvDskFM4XqY/CWI=,41,30,149,149,1,20170203,20170303,0
sx08xpWTWX+W4pICcM9DjcvV78Eq0k5Xxi97t9oSW4s=,37,30,149,149,1,20161017,20161116,0
ovgwo6xOKD4aB8e6rNkiU35X+IL7p5lfbHjATpLt3Gc=,40,30,149,149,1,20170203,20170302,0
mBwmh0CqRLtsVx30GBmccC+8LCCDZRD0SggSC096cqo=,29,30,180,180,1,20170207,20170307,0
6W4xglRkn25bsWFMenkyD/5kxYSghW8S6eRny4IkD1s=,41,30,149,149,1,20160904,20161005,0
U4Pn1xlRwW4MMVvqlxouyqMjAj23/QPYLxwkUe+PtRs=,41,30,99,99,1,20160905,20161004,0
D5QEuRKi0RBHoTvCYWPIc9/oHuEIN/UDjNDXH3mkCaA=,41,30,99,99,1,20170116,20170216,0
d5rvN1aqLjuab5rG6trps83WE92yG9qWbVRExHui/ng=,36,30,180,180,0,20160903,20161003,0
pAI8lYVjRwV4R5j+hpZuNZp6qDkaRtKqKLamSmPaAL8=,41,30,99,99,1,20160906,20161006,0
Pr/yCzsAQ3WXZV+p5TuP1NYYVqzGCliLcuU0o15jdEo=,40,30,149,149,1,20160907,20161008,0
Hn7Ku47Mxqjs1yhhE0Zba2xdFt+LYqqCo4pSmT4YAlo=,40,30,149,149,1,20161209,20170108,0
+9BNFR07zzSMUvYStwWa94gf/b2Z6LUE7dGg7cWJ6Wc=,41,30,99,99,1,20161226,20170126,0
dhk4iPaKNxxTCWqpTTJzoJQGx7DucWISyvSVEHUjOj8=,40,30,149,149,1,20161216,20161217,1
