msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
07wXWZ5rLXDgKN74RAmxiDHXFa1xjxuV7M3FYxwVCkY=,20170326,0,0,0,0,18,11,4711.647
Jm6Yiy+ilw1QMf4TAUde/4ou6I3A4Jvk0UrRPxFufo0=,20170310,4,0,0,0,14,18,3430.435
Gey9HIXlpe+4NfiwJf+LbInSpneTtLRHslMn7wPBlQY=,20170315,7,4,0,2,16,24,4970.465
xHo+XuOMDrunBPAHNITzVJRz8fZMFh9ds/vvJt4LMYU=,20170308,3,0,2,1,106,79,25652.071
7+oZ8I5P5XF/HzLVeQAcxGZ2n0UwKIcohGZ/b5LxP20=,20170318,6,0,1,2,20,26,4894.319
bMIxeBfxt9bhCUyKQnxT6FRTRaImtMqIlNEC48aLXJE=,20170303,0,0,0,1,56,43,14059.821
DXuDWYvbBJ7T7ouqReE2sgXJNEja6184j2o1y0mEhHk=,20170307,0,0,0,0,9,9,2060.674
3saBmoHJoGAIfEXvtb9C0bsQvFSHiR2I//FSg7UI25U=,20170308,0,0,1,0,5,6,1393.999
E8tU830P/mjx5CNQFdCrrtdxrXlveH2A50T847sGU2U=,20170317,6,1,2,0,24,14,6882.693
I7QVgI1rVt8Xmy+IHlAuUZBj+RnMhTj2SFqTyxLRpi0=,20170311,41,3,4,6,19,66,7059.2
Kz0UTGpYmXnwr/XuDsL1B2ND2KzwEa32DrACiNT3QHY=,20170320,0,0,0,0,8,7,2308.831
sSWM6WejrAlwp5dsTKUfS5AVPkG6ZIKYrv0XEbnp1Ew=,20170313,14,2,2,0,30,43,7293.678
akBwme4oaOAbvcZkzxKr4TmXQ5GzCP0geLD+S4Wt21o=,20170306,0,0,0,0,24,24,6494
9ihsHFxXIvZX0KcSh9Zt64hmajsobaNCgS8QIQo2g34=,20170324,4,1,0,1,7,9,1770.027
1ui46PE7kPM6X24JAYdXdRO+TOYHFlEKDJvEovaS6Ik=,20170317,7,9,3,2,30,23,8018.486
b8VrwIokTtzIh6ZzxcDevKcuo+TWNQmiEsDiE7Pfx0k=,20170324,0,1,0,0,62,57,15642.617
R5mkeCp7fgLX7zN33b2l59q4Cqnb0T7Gliu8wmc1hBw=,20170321,0,0,0,0,7,7,1884.637
ODZ3YDVwkbWMsyyyxvL7ASMKGe3LoGXG1XKYPU4XW4Y=,20170321,1,1,1,0,8,10,2372.907
nuRrUjCrGJDloC9quKHCJ8cso2383NHSLFC/uhmM3fs=,20170327,0,1,0,0,24,16,5084.839
SvuJ9txtFcumnCz5WuEv2XPbs3obwMg7AIEurGaZYE0=,20170310,2,1,1,0,19,17,4722.272
WoHtcfa+M/mvlLA9gI4uxEzhXha+WosIO0rZjK0eokM=,20170309,0,0,0,0,9,9,2234.634
SZAjraEn4MwhssTlaDCigsThrCC2umLVrKkZC52GeI0=,20170309,3,3,0,4,27,11,6252.785
2EIRjy687xCBk2ha5sAzH9nznxUzOTx2TrNX4fGkG8k=,20170313,2,0,0,0,16,18,3906.02
gOgarlLZRMKiCxbEkNRRfIBrKj2JQrRp25S1OjamOvs=,20170307,2,0,0,0,64,65,16000.734
xqKa0t23W+5o4O5NU2rAqVfEO3zx63qSj1QV2M21of8=,20170314,1,1,1,1,67,65,17176.02
824mNna8t4E/Q08U/ezrYtyMpWp4DrffuMMwhcTCYGE=,20170321,8,1,2,1,25,37,6798.849
fL3S0o5fuX+/pWnHO8wIW516hSoje7IQXLj4tbIQj0k=,20170328,4,0,0,0,32,23,8224.945
IZ45MLX8JHe93GfAbcDRoOJ9d1n2vULyXGr9fXpCjfs=,20170306,3,0,1,0,31,17,7270.333
OfPSyIw/Uq7pmxVvWwH3M+rSKEo/FkcixxsseoQpom0=,20170323,0,0,1,1,12,5,3679.557
qGHsIOtrJbPX9a5phK7SKzH2dkMptpDsmUkWrA1rez4=,20170322,3,0,1,2,7,10,2584.306
94wRTDsmhgqvsnrT3TqbTKTqTTEBB6YDpRUEWqb7rFI=,20170314,4,2,0,2,29,20,7566.887
JMNF+Q4e3Huu4cMVjs64Ca96nKeQRWiduJnIrrkZmR8=,20170317,1,0,2,0,10,13,3157.65
6HemZkiSlvozCCzaYpm7Z949msa+lBG8xKa+VpICz9w=,20170322,7,3,2,0,18,21,4631.106
uQlx19krs8ORurQ0PnmmMoj5LfB8eCXtisWmQx8ePrE=,20170330,1,0,0,1,16,12,4112
uHu4iXLTQFhWrnUvXi4acG6wlFMen2xEWCHkAW3aIYY=,20170321,0,0,0,0,22,22,4774
ctgjN15JZ+D3pe3FKIzKVGqOeLKw9rTzGG31DYGqw/k=,20170321,7,3,0,2,7,10,2620.09
+ttAUl1zXcssW7zDHnSAv8ynflgJXKgwTX0vQrmjt6M=,20170308,5,0,1,2,5,12,1885.218
Rfr5fVoarwPyMWJYWmBdThyQC+nNOdUCI6x84kBhh3Y=,20170315,10,1,1,5,14,28,5395.834
7zUCpq3T8BSflQxbXMeBzsXot6gI+TS1y00qI2cysEk=,20170314,3,0,0,0,9,8,2315.328
dKQgbCGxup6VNVp1Jnqxeu1PAa452NCi1WT6LINt+F8=,20170310,0,0,0,0,17,17,4506
mU6FLokV7Zs/eDQvWJimCroMud2YYHA6HoSRos3WSSY=,20170327,22,3,3,8,12,32,6479.46
M0EJ84alAdD7AMhY0N74oCELU2gBowxc3maZgkrXjxw=,20170316,5,1,3,1,37,41,10674.396
uguN+Q+xqmHSpd/zmLnXPQ+r7jWtHYIJVAxyAU9xz4s=,20170307,0,0,1,0,7,7,2013.961
Wcu6jE62FsrrzRdQRMVjjytCgCB48FQQhb2kLnoKzDU=,20170306,2,0,0,0,7,8,1726.202
2mtSpdjfZimBt9tJsTbnnCzRzbSod9AmKn/g9TAiFzY=,20170319,3,0,2,0,38,36,9115.716
kV2UEPlHXS5Dn12IqBkvOylPBg1IZ30Mr3Hh9rVhzHc=,20170329,1,0,0,0,15,15,3859.829
QbBjW7J5bcfPVt9SwuTh33KVyXaTnBQuWufTFhlcokM=,20170305,0,1,0,0,6,7,1531.878
xLNV8Jr9ehc2gyRg1Mji2F4swMx3V08OmabvNR7Nb+8=,20170314,1,2,0,0,4,7,1134.052
LQ1g7K9eysLG+z4tv6WhCYVXlZmAlWv9aHz9uDZe/YE=,20170308,7,0,1,0,23,30,5563.106
xcUpd8cGDi3ZQfR1W9cgE1zinluEtfA/NFlDTG8diB4=,20170304,1,0,1,0,15,16,3783.92
6FB2cqqkJbiHaLlhJB82VhIS7k89kuGbwAxpnPbwtoQ=,20170311,22,0,4,0,9,35,3240.728
vrR5zPfM29rqALgXlgLAUJl96fM8pNznfb5sWKQ5GUU=,20170303,2,0,3,4,29,26,8682.629
+DtiIvuKf+ShpHvT8mKRQcNKhYVIHZYRFmEX5PclKGg=,20170303,0,0,0,0,6,6,1364.528
QoZtFr0TGYDkFLlOsr7VdJl+6VOs1NsP9uT5fdVTeJk=,20170330,6,2,1,1,21,13,5678.519
Y/R6u/k6QHyP+Ny0Z4g+B58EH/bMR8qeAk0qk+WV69Q=,20170307,1,0,1,0,10,11,2745.912
YPtvXNG9Bu85t04t+wqpeh6P6X8BoSZSmjZ6hTlSUbM=,20170331,0,0,0,1,42,33,11535.429
r0w2Yj3LQ/eEQCkadR8NS2RU2inI0wyZk+9jMNSnXp4=,20170309,4,3,1,0,41,49,10901.924
VqWnW5mTDkXcuMbY8rWfyPJZUOyY+GpIRH1BcDbMqHM=,20170307,11,3,1,1,35,29,9648.822
E6jWxLe5xWWTrYXh346eywo5ceEnAMRo5E70gGxFj1E=,20170308,1,1,0,0,15,17,3389.002
lboVFy5EOiz+WotckAhNpq0uR/LY6Q9FNpNLyNS1DRE=,20170308,33,4,1,3,12,47,4102.063
4IviWj5xNkQwj7H1VeiV0xyYbmcnzvm3znpBY8PImv4=,20170327,7,1,0,0,10,18,2423.124
++vWe05qm+bN0w2uEWNQC/q9asWKGQyZtrlhj/yCleE=,20170314,12,10,11,11,42,43,16909.895
tVs+Ta/pu0iaNN2jcI3g8Q2d7Nrr/f2Zd9EjzryFBKE=,20170309,3,1,0,3,31,24,8098.42
mzB3X4BWyM4zcdAB1NZvgHxa1VhknDR041rZnleVrF4=,20170318,4,0,1,0,53,35,13623.86
aDu7ToTeIoHuA8/booo06aXo8gsUVJ0R4G4MMjnu4hE=,20170324,3,0,1,3,10,13,3202.524
8qCwyMrpo6myQOeuaWvb62LEfaPD2hqN0bpi+LaRGUs=,20170301,0,2,1,1,22,26,6161.151
gOdND72PGoKNLU3Xxgxw5KdWw90cRZp9DeB9GuIfihQ=,20170306,6,1,0,0,2,2,686.637
vS7vlZZaTWja+r7uvVXbP7f7UCv6BDHYpadqHXbDDsA=,20170330,4,1,0,0,12,13,2752.207
YSSoxNgfUd6gj9BdNpt153x32w0SGPQ84o+zkhwUOd8=,20170321,4,1,2,0,24,30,6706.493
4YN8wgDEiYu3hFBfp+GOt6VcdqzGVpR1j36sy34+p30=,20170326,24,4,0,0,6,31,2317.689
LL3njxqgb3aYcesrfFe/I6GSH2pl54YwnL8aeZ8NtEQ=,20170330,4,1,1,0,8,9,2433.152
KLDjeQBN3QhiklD+YHbvgu5phSoEzVCkHmo/U/bLsSg=,20170324,17,26,19,8,7,44,8481.48
/44F6AQCO2bz1TcSgAu5O0BWf8rAkAl7deB1orof7Ho=,20170325,9,3,1,1,21,27,5721.5
SuNA+UCtKkuR0AAvD+fbWPMULrOmvFe3y5YauPZEEYM=,20170302,3,0,0,0,36,39,9106.198
paa0zqIVfbNRw4Nh8diQ5BeF0vCm8WaY8wdg4rUwRCs=,20170319,1,2,3,0,30,31,9242.265
MMTuKqjrRgz/ZsBBTFL3YahauZzo3XuxxtmT2kcxzX8=,20170321,2,0,0,2,9,10,2175.521
xCNtyXfkeBKPBx9G2VXN+D06HW/QNLo7WiP69OviwQQ=,20170310,2,0,1,2,24,29,6999.655
HkIrxEoLjs44mahkPEbuNKStvRguwpJTMSF7oeoILnQ=,20170305,11,1,3,2,28,37,7918.188
Qyiuy1McESKKe1rLhnB9nF3MfArXssYvFzQt4mzKAro=,20170316,1,0,0,1,10,12,2165.277
mMJdGnvXHQ6CZHPr16W1oDTqRqXTIda7aveVrIiZv8A=,20170330,0,0,0,0,7,7,1787.341
nLLWSu5BK728Tz5DmidLu6ODhcFAjdxS+t71kCdFzws=,20170306,0,0,0,0,7,7,1785.557
yKsGpsrLi3KILcS+d7GhMnx/CYbcJ5D2oZKrUOB+jQ8=,20170310,0,0,0,1,8,8,2124.651
A+F+ty2LAoTaXX4QZo+qjHUjZYS1eHlzpPpPrjkhLSk=,20170310,7,3,2,0,2,12,1343.752
WgeZ3XObZAjAEpRCxjplKXgP+VEc4F5BRqfi0tvsm6g=,20170324,0,0,0,0,6,5,1200.868
NHMO3Iwp0dRL5C9k4NZJS6oa/M5FB4Ecs9ohgT3jyBY=,20170306,0,1,0,0,33,30,8352.257
XaXlooy1CIgXmxIMOhytabt+jVZM6enH9cVCdiAgLo8=,20170302,0,1,0,1,16,16,4628.4
w81WwEOIlnMw4WyjUmDayrS1y7aCEkdgdWdttKzukhk=,20170321,2,1,0,0,36,37,8756.08
rrOC8kI6K7qWDZf8+LPoEIRsqpk3weKWQcGg/hzF4pY=,20170305,8,1,2,2,18,24,4940.464
koSL2F/gKaYhGcXrHdC2m0E0RS9aLS38glGWPHeNTPQ=,20170316,1,1,1,1,9,3,2519.903
wxjjnyWsuL7mXl3QwVqHWOvIWKqMRh/7lJaH3xWWM0Y=,20170315,3,1,0,2,21,13,6146.241
RH8j9NdRYutXwxrjBzHdCWbOEK3CgwSL1o8ThiRTR3U=,20170309,7,0,1,0,64,29,14334.735
8MH5pvwk3MKpnjPGwad5LlSQW+/3JEaJ0fh5/KjHuFk=,20170318,3,1,0,1,22,23,5447.596
HK3WxHVl98pMVET4MxOPyUUWhvOLULcQ1gWpHyqM3tk=,20170323,11,1,0,0,9,20,2141.318
r7ldo/KXr0I85GMFsWGClBLaCmQ37BUuDOMAs92F6i0=,20170305,3,1,1,0,26,29,6451.536
lKYi7kvCS8tzQxHKAvyK20nceuEHbyfjSF/v0xJF/is=,20170313,1,1,0,0,21,16,5560.327
mARhSQo1eVWMMRBLFKPLCSYaplgWkqNQ50N5Y4rSP84=,20170325,4,0,0,0,3,7,922.47
Z5cKc79RgFoYkaITIpZLlD6zp03zkKPprCYsLgbDm8w=,20170317,3,2,2,2,8,6,2480.155
9kP+UfC03YAoGSIRRlxco9bvZziV08YWZLBy3Qtoxas=,20170320,2,1,0,1,21,24,5455.151
mMc9tFKvCBg6xfgSf/pAoac4tBjPxoE4Bl5iJwb/GBs=,20170316,9,1,4,1,48,17,10396.222
VrSiM7vOqe39c13/8HuHyj3HWcBBbRMZdMgC7eYl5QU=,20170303,2,0,0,0,18,19,4536.028
QmsoVtIbL7Ls1/dkjTL1gXmzTqFFKwG52op7ZsGKPAY=,20170307,4,0,0,2,7,10,2279.352
cFtt6dHPCjaIrOWYiEfNoPQJs6bKhLGzlwFksYlmssU=,20170317,5,0,0,2,28,19,7777.546
cHcOsdI6CDdeHJn/jUWQ7LTS6SloHHYbqoPOM666oVo=,20170317,7,3,6,8,5,28,4901.682
jKKSBR4C3qw+7LjZ+qa927musiyjk904ryY8Xx6YhIU=,20170310,0,0,1,0,39,17,9453.925
DmPk7or5+68fyQkX/ml2ippAbw+xfSC1VKwb6NmUCKY=,20170307,5,3,5,16,18,47,9328.888
p6laYoMkPhv7jb0cKcTBiPmzoe/fpexm4oaFBF2nyi8=,20170330,0,0,0,1,26,26,6092.472
HQh/Tq1a2oq9BIcH7y8jkBO9lmFzpT9vi+hXHavKrYc=,20170310,3,0,1,0,12,9,3138.681
TgBI3p/dI4vRjbqpv47+dhs5cGQDTYQCnW2NeUmr1P0=,20170326,1,1,0,0,7,9,1805.378
cy9CHignHvTxdbudhRctnzUeJb3ZlXRof17nJFEq5KA=,20170314,0,0,0,0,138,18,35903.39
cF+nwgAUY1D+qM7oaVGudNkHwfYKI4x3QuQYaWTXByM=,20170326,0,7,5,1,7,12,3383.259
aAuHJbE6dMWc4zhyEOjyd8ZtzlSjLKgMTifzo2Tk3Uo=,20170321,1,0,0,0,5,6,797.829
PcNKjsa+xUvJeJ4JKkLGvVOsT3401jtFbdidFZi6a0k=,20170329,1,0,0,0,3,4,670.013
l6fg0088R0lrD+lJyz7GsUG9Ll7jEM1RepVrxaRowK4=,20170321,1,1,0,1,3,4,1065.829
t7uCpPhUY6lHXwHY5Ti7OuDk1Zp0CCjToEiNzYrDkN0=,20170308,1,0,0,1,21,18,4820.565
m85uCYqlwZ/SCVdqzjcB88c1jbbCzqUpDsA5O0vP9i8=,20170323,16,0,3,0,24,35,6589.484
Ld2WE8EQB50qlicGcIzTP7F06tdCI2Zxdk6/sOkPLwI=,20170319,13,8,3,2,21,25,7942.622
QRpK93IYeQKUphfFLAx5pGf4jnGdwVCBVGAXWfAhYSM=,20170326,5,0,0,0,5,9,1604.813
b8qt4FpcZZaJ1ig5p5Gga7nPuGde3XQ5JF2Tl5H5TNc=,20170303,13,1,3,1,12,19,3951.577
UG3J9A/fRTvoDNPMmIkB3wSGfSJmUQxvL8Bp+SvbPzg=,20170314,11,4,6,0,11,24,4380.843
P6M6APvLL6vJn4LAhHr8hCiWoVLtJzo2NhmS/E+HWe8=,20170309,0,1,0,0,18,17,4618.913
wys2i+1qQ/E62ktCFC2wqg/DjQy+QAv9UdnUJfQpsJg=,20170320,2,0,0,2,16,15,4533.242
9008MEB4UKZgokmt1PVPoAvJvCAdU/18gUVjHVctD9w=,20170315,0,0,0,1,1,2,441.88
KN3H772N95nXpWH2bUm7c2lFEqhlNPnmpASH1MLuBdA=,20170314,0,0,0,0,10,8,2208
fpLgXayhJiLwOhUhFwVu0oBo+TNq42hMGGP07YkpEYI=,20170329,2,0,2,2,4,10,1893.692
7Um+EEdLcgeZ5VJZXJk3B1vWyjTQwZJbqIc0puAbuz8=,20170311,20,4,3,3,6,21,2768.123
/Jrm3ZVtCQvNwnV9OTBpY2zIo1nu+dm+iua2nXrbF1o=,20170324,4,2,0,1,6,11,1886.649
6z9n+S7TipC2PaiqBpiWdQJL1CjxLwhaGoKwppAEyjs=,20170318,12,1,2,4,37,11,10097.624
tzp2K6MwBACedatoj48FheY3jAZOrq/QnexDXE0Yvy0=,20170318,1,1,0,1,20,20,5484.069
5xU67+5/AHNie6MxZPK7DJvFA2vMDBoPq299l9k2r+s=,20170304,2,0,0,0,7,8,1625.355
psa+CjVuhysIVsPr4A855yFO2zFbolpTiROj3JWbCt8=,20170303,3,5,0,2,15,18,5165.051
0TDWsT7VgAVHXfzY2hsse8/BQBLFrm9wFbleqEIgSfw=,20170306,1,1,0,0,1,3,279.053
EBCdPQ7TuceS59CeQrLxUMx3VYuU1+FdKolYr3f9T7s=,20170314,1,0,0,0,14,14,3303.612
5R3vaHL6D27imZSZpLhZ7nvBjcDEs+mHuVUcgl1CNDg=,20170319,2,1,1,0,15,10,3150.019
aoM/G5RplHleCIDN0B2YIIt9LccmScdbFhFCJmi4Ay8=,20170326,1,0,0,0,9,9,2304.669
NOzJdD7BEj5EA35YqQPPEOwGoQdXIg4HdHEw1o3JO80=,20170322,1,1,0,1,19,15,4557.577
XF/4yB/Qy4UX3baUy9GtFk0Z4c2CJsFvvcool1kJyYw=,20170311,2,1,1,0,29,16,8111.455
vUbENjen3B7DL8aWyTsnWMRiDcOBeMzJJBCAhLbJ8mc=,20170309,2,8,0,0,1,11,1029.171
XFRdtOP1bOh95voo0VZcatI7l9cKn+kTc0/I1pTHrXg=,20170304,0,0,0,1,9,9,2374.178
MsRKAH9f0amE5Tw8+LTkAtCwtzEYromVLmpAkvXxMYU=,20170309,9,1,2,1,13,21,3812.818
NOV9gAAYathLVLSLctwKEUpeoALTG0iB9SzWn9Khnmw=,20170306,0,1,0,0,1,2,346.644
Ml7YeFLvOudm2HMHu1XUB2VzrYymfKpk2V3kZYKqZO8=,20170331,0,0,1,1,9,9,2666.476
MIEWzWW2c3WrGV9mzSur6tRknp6NCG9RQ8C3NbvShAI=,20170331,0,0,0,0,4,4,879
Q1LrC4ZqyqJ1U4bFIhYiXsgU3ZzyhN+EJ4bpbJCMmLU=,20170324,1,2,0,0,12,14,3258.78
83jS79w9wyoHEE4MAGH18ylZBnN/gwB+cQm9hO+Lb5g=,20170301,0,0,0,0,10,6,2341.74
OiVzQRRqN1maXIs2muLI52PJLzTZr8C8yYVxhxozgA0=,20170324,6,1,3,0,12,12,3272.135
BYmw/LiYdSHu3ybVS8cw11egI7dOHcSz88vcLRALEZo=,20170329,11,0,5,3,10,27,3854.337
o6eUsSWz5fJQYGSx78QGHHSeSpgbsfsYIq0qkM1tIPg=,20170307,1,0,0,0,11,11,2781.296
3JuaBHwc6vfYQvcy37ayeiWLlPDiMhLM4pxxX0bpUTc=,20170322,1,0,0,0,24,24,6532.281
Ttt0gkHYH7ghoBa6hbFZPhx7tQ2b+ITuvAQqwt2xepE=,20170307,1,1,1,1,31,6,6571.595
5edPeiTVwJwtlB217EM2LYw/Oo/UPvPCUdn9cMTym1o=,20170306,1,0,0,0,8,9,1715.859
dD5nfCjJU9szA726mmNiFRvpPAYTAAutEjwj1ZWaJRc=,20170301,6,4,3,0,31,20,7378.808
zi78RL8mC+9RTZISDlLtM7WFbHRN9+Fo6IRqLlAbiW0=,20170306,0,0,0,0,9,9,2137
Y+S8VqNaQHmXRN01L9PXDiQridbmYBndMlVOt68lSWw=,20170312,1,0,0,0,1,2,233.822
Rv4QAJoAan8x5QfbCTX63xXKkU+8Aj6W8xTB3Hj4E5E=,20170322,1,0,0,0,25,25,5822.153
VjFSzJgzecFihFVkpH6vTSnzSAN2NdJ7fSdHuyL1VcI=,20170307,0,0,0,0,10,10,2470.232
4tKuuBOJ2Rlh2ImgYKCO9kT5XNRcqi5SHHY+h2Eh5tE=,20170312,0,0,1,1,8,9,2424.351
vJGuvZwz1vPWdBBFjRkx2rdkF46SfuPO6sWGKaOTYrM=,20170301,9,1,0,0,12,14,3114.45
W/5Di3PBIzAgFOpCHvfdC54V549K4H3gEXosT99qbJw=,20170326,3,1,0,1,6,11,1775.408
Tgrpv+tLbHDhFUE5907ryyRKfn6R3+C3eTy14XmPGLw=,20170305,0,0,1,0,10,11,2618.535
DYGTtwpNPo8jo5l3dmOZXz5zsjwqaojiJNj/dpf06tI=,20170331,0,0,0,6,3,9,2267.95
evJhTgxDGtqJBLtoI6CXonO3wKCe42eIVhx6jbqQMd4=,20170316,0,0,0,0,3,3,703.006
a5OirGVHjW7I2Gx0TVDJ8iLobTjFXWSGS5LT0EGN/z4=,20170318,0,0,0,2,3,3,1034.982
R/7J9JEXPFfB1bNd/v22nLpr1hv7repkAVplEg76FaA=,20170320,2,1,1,1,9,8,2619.316
BQcBACSgKfA6HpBDy1ik/U3muKqOV1xFHrZ/zWQBSFU=,20170326,1,1,0,0,7,8,1412.069
s1g9wkkd0/7LdpTs0Qf3EQVixh3nRJBqHohr/ePBQec=,20170327,2,0,0,0,0,2,31.486
U9zSQxi3KP6uZDgo6zbRIS7ha8YlsGanjWGZcehzEjU=,20170328,1,0,1,0,7,9,1869.099
Ium6A/H8xFiujQKddvrMn4+RKTSL96+Vt2TaDuQzRFA=,20170314,2,1,0,1,5,5,1556.159
gokRAPe9r8kerscNPwPrW3tLkwZHbiKs6iZY3Sy2nZA=,20170325,5,0,0,1,22,14,5692.675
HPaAcnpyU0EGY6Ihdwa9M1Zqje02JTgGNJxLWpm3J0E=,20170331,2,1,1,0,7,9,2117.789
CkqrG1Ne3Gkvd8dVTAIxtQf4k+oD9GIJQDEvgzmw1C0=,20170308,3,3,0,0,15,10,3716.706
C242ISTklNDBWOjvIVPWn3CBEGOGm6sIcDifAIHUyYI=,20170314,0,0,1,0,11,10,2737.737
Dwh8KFPhpzeXqVlsA6/2zE53FNNYz4qDhD6C4rbShdA=,20170308,0,0,0,0,9,9,2320.735
vAtrEoy6Emt7suMk/CZODaophbaQqHl2Zqd2QXN8LUY=,20170309,0,0,0,0,4,4,1026.95
Ev35FOm+NaXQjYdJXRvOFp9ANQD5hkIrt9fEs0NmKuk=,20170315,1,0,2,4,11,18,4250.169
5QeVV3nQwAz9Dx+VCS+1dXiZJg/xKyXMJ4G+auhTmZ8=,20170322,0,0,0,0,3,3,709.157
XJ8NwBtWj3ZAgkaoLc7JaDRPQej4oa/wa0zVqWWnMGQ=,20170321,2,1,1,0,2,5,864.328
ZnIEyrV/qb9xsZTUUts1JGd2OvL2QA8JFMxKy/bk65U=,20170304,7,6,1,2,21,6,6375.863
hUzTMBYL4oPOTHHl38fyJN1SJZYRN5naJ2lLu6ZHTGY=,20170329,2,2,0,0,14,8,3173.137
QFRNn/N45qbg9S7Acx3pfBzehs1y0KN4klz8B+HSdcA=,20170326,4,3,0,1,21,27,5786.907
HfxJ3taXWHv5eZVjI/Uu35ywi/2iJYl93q+hds8sk8Y=,20170324,0,0,0,0,5,5,1118.713
WxiwGT81tVAmltudMLiRS0t9kFY8eHw6YE2UN4JSfI0=,20170325,0,1,0,0,0,1,105.729
1nX1IsBa9YQiOp5ETyirKKzU2Qzk/FxGhaYdT8/aIl0=,20170329,5,3,1,0,0,9,542.075
DfoHzpYCy7tuEDUBjn+Jo/qZIYY0Rjo+VsZtqgE1BZU=,20170325,0,0,0,1,4,4,1473.501
0i2NFGqlEkWuk3ElXKTD+ToISq4FVXJG2IeFiU2peVM=,20170312,1,3,0,0,11,3,3041.095
BlAA1SE6knkoMfHUnIdTiSIhFvQ4UV0Fee2r/I75g5c=,20170329,0,1,0,0,18,14,3742.234
LuOeZnIFIA18+i55GjH6IhSWG1G6fxj35SMvylLtMEM=,20170315,1,0,0,0,7,7,2142.7
hwVs1RMAEhm7ydgnRY9jlgSyp5mFWugjyGce+EpsyxE=,20170320,2,0,0,0,4,5,895.017
dtDD2b0QHsr7C3ZFjVRp3m0I6mDwyqCY83RLApVG1nE=,20170313,0,1,1,0,3,4,1102.001
yEGjFVoDwkd8Huus3BR9CxXJLX/6nPNc1wY8sT12/o4=,20170329,3,0,1,1,3,3,1108.995
lMgwl2rfnyDepblDapODhaGDtmHFu69yC2nELO3avv4=,20170305,0,0,2,1,7,9,2587.388
GdMzW4s94dwwHNBs1/x3lAWml0or8VhRgUCpAZrX70M=,20170312,2,0,5,1,3,9,1890.006
M2ElusZFe+cPi3QLiDH/22fCfCIVv0E66SNUc8LJNXo=,20170317,1,0,1,1,7,10,1505.86
LOmNbt/4zAFmJhzwFAmLvizrz2+/16jzHt65dj5fYC0=,20170313,0,0,0,0,3,3,799.869
wVxSE4ZNBwdC5FIDLj+DMfNEon4xJ1BpWXQhEW+vu+U=,20170319,1,0,0,0,6,5,1559.418
BCb7OvLMeLRUx3ix89Dg1M7VD69stymZa7XvbXx99MM=,20170301,3,2,1,1,7,10,1944.548
NnoJxZLM98gmt7NAI9yvR59xBPLg7Kb+2J7Ybk0o4hQ=,20170326,0,2,2,1,1,6,880.56
aOfgOiXKHr7hAH1m/ZFRXD3j7ihsw5WascdPipDPhsY=,20170302,0,0,0,0,3,3,834.234
4UllnwOt4SBgkY+FpnqDA6Q4ZOaznDO8+TF60oaxoMk=,20170320,4,2,2,0,8,4,2393.235
Wco14XvGCRllo2VakmcL1MMLWTfI+AdNnH5tKBJWWpc=,20170316,2,6,0,3,26,10,6018.32
dfhEuBuuvGT3sUcNvEmiGQv7U4Lasuni4ioXDOGnJec=,20170318,2,1,1,0,2,6,734.945
/MCnY601KlV1ds25SPhlb57jtlGCLOibXbj4Bt+VmK0=,20170319,0,1,0,0,5,6,1496.448
T1lp4aXfvog0Jpe6Xp+NVClJ6R6SkYxlErOLjSY6JCQ=,20170330,0,0,0,0,15,15,3334.196
PCK2aQrWuVKuwG0ihIB5Kf2m+mlFZJPV4YqKrbaCEj8=,20170329,1,0,0,0,9,7,2339.468
v1oG7b/6KBSBynvD+VK/Q2N9QeBbqBp1RSGJMRyoQgc=,20170302,6,0,0,0,13,13,3781.823
uBNZ02ByiOTegbR27q3d/ERLEvsXm/Nue5PnYvYlD5M=,20170325,0,0,0,0,3,3,789
dTgVj961QaSXY03VkV3Feq8Zsjd89XgdWI5/wqv3eUo=,20170322,3,1,0,0,1,5,397.558
eu4HyED9YjvsqhLq/1BkjBwJk1vEBO2Fc5PwdCwc8uE=,20170314,0,0,0,1,3,3,1145.415
2ADT66x3qu+jOIxMLi2i2ZTmIjP+8TGSn/B08XyRmik=,20170327,1,0,0,1,1,3,530.39
uHGPltcdGvB8/do9sVTMQk9hvkXeT5zaVdLZ8qBs0Rk=,20170302,9,2,2,1,48,7,9397.144
CVrJTMTacQYzi0qOI4Wokekb5QVVBqEW1KnkJLi5ENg=,20170316,0,0,0,0,1,1,280.555
hhCbLaBQEC2l2Sl31V1CHq0WcJ1i26QLQpeh4HGH1IA=,20170331,1,0,0,0,14,13,3432.012
z8lHinAVJKqNl54/uHym7PJNqzOn5apxqm8vj+DjcWg=,20170303,0,0,2,0,4,3,1772.624
VZsCjtVH0FA1Jq2fZMEyMtdP0okZ6soxbYtrHneTivU=,20170311,2,0,0,0,4,6,1179.074
DY1ajb/088XQGyVpepH4oLsSRHlpg/tRaQ6RfAewjgw=,20170330,0,0,0,0,11,11,2619.984
p2eTshUAFRFkkLmXFe8SCm7xDKZNj8wJMr6OnkKOkzE=,20170304,2,0,0,1,10,10,2650.756
SRLs9xZssplKNe5dolJRHpOtjuEx2bifkfGQAfQ0xwY=,20170319,0,0,0,0,2,2,476
UhL9IGgETuWmOm4GeWSUjWcm8PfSLs0sXijXm8Egdl8=,20170312,0,0,0,0,3,3,658.516
Sja3wvjM322SzfWGsJjyRbIyWAtluY0LjnCmax8/eDw=,20170311,3,1,0,0,10,12,2513.043
